tag,x,y
yellow,27.589611053466797,-39.628421783447266
yellow,26.169097900390625,-38.53239440917969
yellow,25.672203063964844,-36.506744384765625
yellow,26.230215072631836,-33.78896713256836
yellow,27.252822875976562,-31.172494888305664
yellow,27.830123901367188,-29.174335479736328
yellow,28.07256317138672,-27.358495712280273
yellow,27.974645614624023,-24.87255859375
yellow,27.59235382080078,-23.091957092285156
yellow,27.086153030395508,-21.459753036499023
yellow,26.24862289428711,-19.22612190246582
yellow,24.27635383605957,-17.952373504638672
yellow,21.613096237182617,-17.4398136138916
yellow,18.58207130432129,-17.842620849609375
yellow,15.61765193939209,-18.797393798828125
yellow,13.45392894744873,-20.289644241333008
yellow,11.351971626281738,-21.481313705444336
yellow,9.415544509887695,-23.196168899536133
yellow,8.269691467285156,-26.145753860473633
yellow,6.1164631843566895,-28.372987747192383
yellow,3.5253477096557617,-28.069019317626953
yellow,1.0480340719223022,-27.644845962524414
yellow,-0.6291157603263855,-27.870521545410156
yellow,-3.181401014328003,-28.054433822631836
yellow,-5.230472564697266,-28.880878448486328
yellow,-7.533796310424805,-29.37258529663086
yellow,-9.579080581665039,-29.422622680664062
yellow,-12.382658958435059,-28.076486587524414
yellow,-14.8388090133667,-26.615150451660156
yellow,-18.021726608276367,-24.838289260864258
yellow,-19.14262580871582,-23.10043716430664
yellow,-18.935205459594727,-21.938512802124023
yellow,-18.634723663330078,-20.00311279296875
yellow,-18.77836799621582,-18.02436065673828
yellow,-19.959781646728516,-16.43157196044922
yellow,-21.806116104125977,-15.320246696472168
yellow,-24.167325973510742,-14.586758613586426
yellow,-26.17597007751465,-13.900893211364746
yellow,-27.591751098632812,-12.766883850097656
yellow,-28.680587768554688,-11.348401069641113
yellow,-29.51534652709961,-9.862192153930664
yellow,-30.658781051635742,-6.569372177124023
yellow,-31.745847702026367,-3.7784950733184814
yellow,-32.45600128173828,-1.549949049949646
yellow,-32.796546936035156,0.21957072615623474
yellow,-33.36567306518555,2.185736656188965
yellow,-33.72933578491211,4.103403091430664
yellow,-33.61497116088867,5.909302234649658
yellow,-32.98741149902344,6.928212642669678
yellow,-31.478479385375977,7.2071051597595215
yellow,-29.373966217041016,6.712393283843994
yellow,-26.807479858398438,5.545903205871582
yellow,-25.051990509033203,4.189014434814453
yellow,-23.665254592895508,2.5737476348876953
yellow,-22.268163681030273,1.145462155342102
yellow,-19.880414962768555,0.26642078161239624
yellow,-17.015869140625,-0.8701741099357605
yellow,-14.132598876953125,-1.437676191329956
yellow,-11.855149269104004,-1.5921075344085693
yellow,-9.590514183044434,-0.16961203515529633
yellow,-7.957237243652344,1.3600877523422241
yellow,-6.275728225708008,1.402917504310608
yellow,-5.20070219039917,0.5918172001838684
yellow,-3.343216896057129,-1.1548861265182495
yellow,-1.1205965280532837,-1.8010493516921997
yellow,1.6730154752731323,-2.0305404663085938
